order_id,customer_id,product_id,order_date,product_price,product_rating,product_historical_return_rate,customer_age,customer_previous_orders,customer_previous_returns,customer_return_rate,quantity,discount_pct,delivery_distance_km,expected_delivery_days,order_month,order_day_of_week,category,payment_type,discount_bucket,price_bucket,returned
O016326,C05901,P01989,2025-05-29 13:28:08.892222,2120.64,3.83,0.1326,61,12,2,0.1666666666666666,1,26.4,4.3,4,5,3,Beauty,UPI,High,Premium,0
O016327,C04393,P00822,2025-05-29 13:41:15.151878,3100.8,4.45,0.1079,18,6,2,0.3333333333333333,1,0.0,43.6,4,5,3,Home & Kitchen,UPI,Low,Premium,0
O016328,C05435,P01962,2025-05-29 13:54:21.411535,984.44,3.74,0.227,42,6,2,0.3333333333333333,2,3.3,6.2,3,5,3,Fashion,Wallet,Low,Mid,0
O016329,C06137,P00397,2025-05-29 14:07:27.671191,4478.68,3.9,0.2566,24,7,3,0.4285714285714285,1,8.2,34.0,3,5,3,Fashion,UPI,Low,Premium,1
O016330,C07501,P00513,2025-05-29 14:20:33.930848,181.31,4.43,0.1086,58,5,1,0.2,1,0.0,12.7,2,5,3,Sports,Wallet,Low,Budget,0
O016331,C07983,P01501,2025-05-29 14:33:40.190504,2787.6,4.5,0.1443,43,8,1,0.125,1,0.0,12.3,3,5,3,Electronics,Credit Card,Low,Premium,0
O016332,C05118,P01001,2025-05-29 14:46:46.450161,1601.59,4.09,0.1237,39,6,0,0.0,3,30.0,20.1,3,5,3,Electronics,UPI,High,Premium,0
O016333,C00413,P00404,2025-05-29 14:59:52.709817,150.0,3.48,0.0606,31,3,0,0.0,2,26.9,14.7,2,5,3,Books,UPI,High,Budget,0
O016334,C04178,P01612,2025-05-29 15:12:58.969474,5060.01,4.46,0.2092,51,8,1,0.125,3,0.0,42.6,4,5,3,Footwear,UPI,Low,Luxury,0
O016335,C00544,P00154,2025-05-29 15:26:05.229130,593.88,3.78,0.1124,26,7,1,0.1428571428571428,1,1.1,27.5,3,5,3,Sports,UPI,Low,Mid,0
O016336,C03381,P02055,2025-05-29 15:39:11.488787,2180.65,4.03,0.0803,57,11,3,0.2727272727272727,2,41.9,23.3,3,5,3,Electronics,Credit Card,Very High,Premium,0
O016337,C04296,P01124,2025-05-29 15:52:17.748443,674.67,3.42,0.0643,64,9,0,0.0,3,8.0,9.7,3,5,3,Electronics,Wallet,Low,Mid,0
O016338,C06496,P00589,2025-05-29 16:05:24.008100,956.81,4.08,0.151,55,13,0,0.0,1,21.2,7.9,2,5,3,Home & Kitchen,Credit Card,Medium,Mid,0
O016339,C05420,P00314,2025-05-29 16:18:30.267756,4769.36,4.28,0.1794,48,9,1,0.1111111111111111,2,13.8,22.4,4,5,3,Footwear,Credit Card,Medium,Premium,0
O016340,C01644,P02420,2025-05-29 16:31:36.527413,3892.91,3.96,0.2439,45,3,0,0.0,1,3.1,15.2,3,5,3,Fashion,Credit Card,Low,Premium,0
O016341,C06636,P01609,2025-05-29 16:44:42.787069,524.24,4.12,0.1116,22,7,1,0.1428571428571428,1,15.5,10.3,3,5,3,Home & Kitchen,UPI,Medium,Mid,0
O016342,C06116,P00423,2025-05-29 16:57:49.046726,282.99,3.8,0.2909,25,10,1,0.1,2,31.3,18.5,2,5,3,Fashion,UPI,High,Budget,0
O016343,C03914,P01040,2025-05-29 17:10:55.306382,1432.2,3.89,0.0947,43,7,0,0.0,1,12.0,19.4,4,5,3,Electronics,Credit Card,Medium,Mid,0
O016344,C05602,P00147,2025-05-29 17:24:01.566039,1459.78,4.13,0.1038,64,7,1,0.1428571428571428,2,13.3,33.4,3,5,3,Electronics,UPI,Medium,Mid,0
O016345,C06879,P02297,2025-05-29 17:37:07.825695,623.91,4.23,0.1962,45,11,2,0.1818181818181818,2,37.9,23.5,4,5,3,Footwear,Credit Card,High,Mid,0
O016346,C06807,P00797,2025-05-29 17:50:14.085352,1027.99,3.55,0.138,41,9,2,0.2222222222222222,1,12.0,30.4,3,5,3,Beauty,COD,Medium,Mid,0
O016347,C06317,P00239,2025-05-29 18:03:20.345008,1568.41,4.1,0.0976,54,9,1,0.1111111111111111,4,18.9,6.1,3,5,3,Electronics,COD,Medium,Premium,0
O016348,C01296,P01024,2025-05-29 18:16:26.604665,537.66,4.26,0.3015,42,11,2,0.1818181818181818,2,18.0,28.0,3,5,3,Fashion,COD,Medium,Mid,0
O016349,C03515,P02033,2025-05-29 18:29:32.864321,327.92,4.82,0.1499,30,12,1,0.0833333333333333,2,18.0,13.6,3,5,3,Home & Kitchen,UPI,Medium,Budget,0
O016350,C03522,P02044,2025-05-29 18:42:39.123978,1707.49,4.53,0.2397,33,8,2,0.25,1,10.8,5.0,2,5,3,Footwear,Debit Card,Medium,Premium,0
O016351,C04394,P00827,2025-05-29 18:55:45.383634,956.12,4.66,0.1154,21,6,1,0.1666666666666666,1,49.5,10.0,3,5,3,Electronics,UPI,Very High,Mid,1
O016352,C06367,P02046,2025-05-29 19:08:51.643291,1026.73,3.63,0.0265,56,5,1,0.2,1,27.2,37.6,2,5,3,Books,COD,High,Mid,1
O016353,C03226,P01830,2025-05-29 19:21:57.902947,1376.86,3.45,0.1604,54,7,2,0.2857142857142857,1,40.7,17.8,4,5,3,Sports,Debit Card,Very High,Mid,0
O016354,C02853,P00287,2025-05-29 19:35:04.162604,3404.81,4.34,0.1507,23,6,0,0.0,1,3.4,8.9,3,5,3,Beauty,Credit Card,Low,Premium,0
O016355,C03593,P01833,2025-05-29 19:48:10.422260,2966.77,3.05,0.1365,64,9,2,0.2222222222222222,2,21.9,20.8,3,5,3,Home & Kitchen,Wallet,Medium,Premium,0
O016356,C02803,P00189,2025-05-29 20:01:16.681917,1308.9,4.17,0.0518,64,9,2,0.2222222222222222,1,29.7,10.4,3,5,3,Electronics,Credit Card,High,Mid,0
O016357,C01334,P01611,2025-05-29 20:14:22.941573,525.93,4.64,0.02,55,8,3,0.375,1,8.6,5.8,2,5,3,Books,UPI,Low,Mid,0
O016358,C03824,P01960,2025-05-29 20:27:29.201230,418.8,3.67,0.1982,26,6,0,0.0,1,19.7,5.6,3,5,3,Footwear,Wallet,Medium,Budget,0
O016359,C04070,P01047,2025-05-29 20:40:35.460886,676.95,4.02,0.0622,22,11,3,0.2727272727272727,1,21.8,15.5,3,5,3,Beauty,COD,Medium,Mid,0
O016360,C06071,P02411,2025-05-29 20:53:41.720543,1732.98,4.26,0.2459,24,10,3,0.3,3,28.6,27.4,4,5,3,Fashion,UPI,High,Premium,0
O016361,C05066,P00419,2025-05-29 21:06:47.980199,924.1,3.9,0.0505,50,5,0,0.0,1,22.6,34.2,3,5,3,Sports,UPI,Medium,Mid,0
O016362,C03784,P01406,2025-05-29 21:19:54.239855,930.79,3.7,0.1155,53,7,0,0.0,1,33.1,7.0,2,5,3,Sports,UPI,High,Mid,0
O016363,C06087,P01386,2025-05-29 21:33:00.499512,356.92,3.72,0.095,38,9,0,0.0,1,27.2,7.9,3,5,3,Home & Kitchen,UPI,High,Budget,0
O016364,C00687,P00611,2025-05-29 21:46:06.759168,1493.73,4.62,0.1247,37,4,1,0.25,1,0.0,17.0,3,5,3,Electronics,Credit Card,Low,Mid,0
O016365,C06265,P01264,2025-05-29 21:59:13.018825,1136.73,3.85,0.0912,43,10,0,0.0,2,36.3,7.1,3,5,3,Sports,COD,High,Mid,0
O016366,C03354,P01121,2025-05-29 22:12:19.278481,519.95,4.02,0.2346,52,8,1,0.125,1,9.0,17.3,2,5,3,Footwear,Debit Card,Low,Mid,1
O016367,C06185,P02068,2025-05-29 22:25:25.538138,283.28,4.59,0.126,26,6,4,0.6666666666666666,1,19.5,43.7,4,5,3,Home & Kitchen,UPI,Medium,Budget,0
O016368,C04085,P01509,2025-05-29 22:38:31.797794,408.24,3.73,0.3036,41,6,0,0.0,1,16.1,11.6,4,5,3,Fashion,Credit Card,Medium,Budget,1
O016369,C01332,P00252,2025-05-29 22:51:38.057451,453.42,3.57,0.1464,51,10,3,0.3,1,16.9,5.4,2,5,3,Beauty,Credit Card,Medium,Budget,0
O016370,C03453,P00570,2025-05-29 23:04:44.317107,2387.13,4.57,0.1266,39,11,1,0.0909090909090909,1,17.7,5.9,2,5,3,Home & Kitchen,UPI,Medium,Premium,0
O016371,C00708,P02472,2025-05-29 23:17:50.576764,173.57,3.53,0.0757,44,9,2,0.2222222222222222,3,16.2,12.5,2,5,3,Beauty,UPI,Medium,Budget,0
O016372,C05676,P01864,2025-05-29 23:30:56.836420,227.43,3.75,0.0555,30,6,0,0.0,2,28.5,5.7,3,5,3,Books,Debit Card,High,Budget,0
O016373,C01672,P00784,2025-05-29 23:44:03.096077,2771.76,4.21,0.0835,44,8,4,0.5,1,5.9,9.3,5,5,3,Home & Kitchen,UPI,Low,Premium,1
O016374,C00058,P00079,2025-05-29 23:57:09.355733,1700.21,3.91,0.0744,25,6,1,0.1666666666666666,1,9.3,17.5,3,5,3,Electronics,UPI,Low,Premium,0
O016375,C00533,P02130,2025-05-30 00:10:15.615390,477.06,3.82,0.2505,25,10,1,0.1,1,23.2,32.5,3,5,4,Fashion,UPI,Medium,Budget,0
O016376,C03371,P00559,2025-05-30 00:23:21.875046,2157.58,4.75,0.1285,64,11,1,0.0909090909090909,1,2.4,2.0,4,5,4,Electronics,Credit Card,Low,Premium,0
O016377,C03783,P01701,2025-05-30 00:36:28.134703,3150.12,3.94,0.2277,22,10,2,0.2,1,43.9,3.1,1,5,4,Fashion,UPI,Very High,Premium,0
O016378,C04407,P00093,2025-05-30 00:49:34.394359,621.28,3.99,0.0411,30,2,0,0.0,2,14.4,7.4,2,5,4,Electronics,Wallet,Medium,Mid,0
O016379,C07423,P00272,2025-05-30 01:02:40.654016,665.42,3.76,0.2046,26,10,1,0.1,1,35.7,10.4,3,5,4,Fashion,UPI,High,Mid,0
O016380,C06309,P02008,2025-05-30 01:15:46.913672,1212.38,3.63,0.1344,36,12,3,0.25,1,16.4,33.9,5,5,4,Home & Kitchen,Debit Card,Medium,Mid,0
O016381,C06582,P00219,2025-05-30 01:28:53.173329,562.68,3.12,0.109,34,9,0,0.0,1,7.1,1.0,3,5,4,Sports,UPI,Low,Mid,1
O016382,C03385,P00162,2025-05-30 01:41:59.432985,611.83,4.37,0.2363,55,13,1,0.0769230769230769,1,20.2,17.4,2,5,4,Footwear,Credit Card,Medium,Mid,0
O016383,C07782,P00275,2025-05-30 01:55:05.692642,509.95,3.85,0.0964,24,7,1,0.1428571428571428,3,24.4,26.8,4,5,4,Books,COD,Medium,Mid,0
O016384,C07863,P00430,2025-05-30 02:08:11.952298,1958.19,4.72,0.1006,55,9,4,0.4444444444444444,1,13.8,7.4,4,5,4,Sports,Credit Card,Medium,Premium,0
O016385,C05177,P01473,2025-05-30 02:21:18.211955,555.11,4.55,0.2395,27,7,3,0.4285714285714285,2,0.0,6.2,1,5,4,Footwear,Credit Card,Low,Mid,0
O016386,C05385,P01294,2025-05-30 02:34:24.471611,3298.85,4.07,0.2704,20,5,2,0.4,1,15.9,25.1,2,5,4,Fashion,UPI,Medium,Premium,1
O016387,C02971,P01492,2025-05-30 02:47:30.731268,788.55,3.77,0.1085,46,8,0,0.0,1,16.3,5.2,3,5,4,Home & Kitchen,UPI,Medium,Mid,0
O016388,C03700,P02184,2025-05-30 03:00:36.990924,1043.95,3.99,0.2434,53,10,1,0.1,1,3.8,26.9,4,5,4,Fashion,UPI,Low,Mid,0
O016389,C00578,P01966,2025-05-30 03:13:43.250581,998.96,4.64,0.1739,42,9,0,0.0,1,35.4,20.5,4,5,4,Fashion,UPI,High,Mid,1
O016390,C03068,P00896,2025-05-30 03:26:49.510237,5157.69,4.04,0.2478,51,8,1,0.125,1,19.5,5.3,1,5,4,Fashion,UPI,Medium,Luxury,1
O016391,C01685,P00226,2025-05-30 03:39:55.769894,1782.24,4.09,0.1934,34,4,0,0.0,1,30.8,11.4,2,5,4,Footwear,COD,High,Premium,0
O016392,C04053,P01914,2025-05-30 03:53:02.029550,650.21,3.96,0.189,53,13,2,0.1538461538461538,1,27.1,17.6,2,5,4,Fashion,Debit Card,High,Mid,1
O016393,C01450,P00031,2025-05-30 04:06:08.289207,1360.38,4.6,0.212,22,5,0,0.0,4,5.5,14.9,3,5,4,Footwear,UPI,Low,Mid,0
O016394,C06375,P01261,2025-05-30 04:19:14.548863,1080.03,3.36,0.2991,24,6,2,0.3333333333333333,1,2.7,8.7,3,5,4,Fashion,Credit Card,Low,Mid,0
O016395,C03801,P01482,2025-05-30 04:32:20.808520,791.91,3.41,0.2415,61,6,2,0.3333333333333333,1,8.6,15.0,3,5,4,Fashion,Wallet,Low,Mid,0
O016396,C07861,P02392,2025-05-30 04:45:27.068176,869.69,3.76,0.1227,48,5,1,0.2,2,24.4,4.9,3,5,4,Beauty,Debit Card,Medium,Mid,0
O016397,C05817,P01909,2025-05-30 04:58:33.327833,2124.69,3.18,0.1063,37,4,1,0.25,2,26.4,13.8,3,5,4,Books,UPI,High,Premium,0
O016398,C00814,P01829,2025-05-30 05:11:39.587489,435.83,4.42,0.1114,31,4,0,0.0,1,37.9,11.8,4,5,4,Sports,UPI,High,Budget,0
O016399,C00325,P01520,2025-05-30 05:24:45.847146,375.43,4.17,0.0784,63,11,4,0.3636363636363636,3,21.5,1.0,2,5,4,Electronics,Wallet,Medium,Budget,0
O016400,C02838,P01968,2025-05-30 05:37:52.106802,1029.58,4.27,0.2579,60,8,1,0.125,2,22.5,27.5,3,5,4,Fashion,COD,Medium,Mid,0
O016401,C01540,P01129,2025-05-30 05:50:58.366459,885.28,4.27,0.2835,47,10,7,0.7,1,7.8,19.0,4,5,4,Fashion,UPI,Low,Mid,0
O016402,C04572,P01162,2025-05-30 06:04:04.626115,853.66,4.08,0.0376,22,6,1,0.1666666666666666,1,0.0,17.2,4,5,4,Beauty,UPI,Low,Mid,0
O016403,C03919,P01709,2025-05-30 06:17:10.885772,823.26,4.01,0.0562,20,12,3,0.25,1,24.8,9.4,4,5,4,Electronics,COD,Medium,Mid,0
O016404,C04047,P01524,2025-05-30 06:30:17.145428,3122.86,4.51,0.2579,39,5,2,0.4,1,0.0,9.9,2,5,4,Fashion,Credit Card,Low,Premium,0
O016405,C01519,P02254,2025-05-30 06:43:23.405085,377.16,3.66,0.0416,41,10,7,0.7,2,28.4,14.4,3,5,4,Books,COD,High,Budget,1
O016406,C02433,P01939,2025-05-30 06:56:29.664741,822.36,3.7,0.2624,25,5,0,0.0,1,30.7,32.3,4,5,4,Footwear,Credit Card,High,Mid,0
O016407,C02406,P01181,2025-05-30 07:09:35.924398,2201.5,3.75,0.2654,56,17,1,0.0588235294117647,1,23.6,6.6,3,5,4,Fashion,COD,Medium,Premium,0
O016408,C02232,P00207,2025-05-30 07:22:42.184054,1054.85,3.86,0.1401,21,9,1,0.1111111111111111,4,14.2,9.3,4,5,4,Beauty,COD,Medium,Mid,1
O016409,C06146,P01676,2025-05-30 07:35:48.443711,856.33,3.99,0.1853,56,7,3,0.4285714285714285,1,13.6,5.1,3,5,4,Fashion,Wallet,Medium,Mid,0
O016410,C04158,P01078,2025-05-30 07:48:54.703367,1273.8,4.01,0.243,32,9,0,0.0,1,15.3,20.0,4,5,4,Fashion,UPI,Medium,Mid,0
O016411,C06135,P00206,2025-05-30 08:02:00.963024,2519.09,2.92,0.0832,48,10,0,0.0,1,39.7,26.9,4,5,4,Books,COD,High,Premium,0
O016412,C06507,P00739,2025-05-30 08:15:07.222680,1414.68,3.56,0.1299,62,9,1,0.1111111111111111,1,25.9,16.0,4,5,4,Home & Kitchen,UPI,High,Mid,0
O016413,C02756,P01176,2025-05-30 08:28:13.482337,906.5,4.18,0.0923,58,6,2,0.3333333333333333,4,26.4,13.7,2,5,4,Home & Kitchen,UPI,High,Mid,1
O016414,C06108,P01724,2025-05-30 08:41:19.741993,1405.18,3.67,0.2658,54,14,2,0.1428571428571428,1,17.7,15.7,3,5,4,Fashion,Credit Card,Medium,Mid,1
O016415,C00282,P02008,2025-05-30 08:54:26.001650,1212.38,3.63,0.1344,40,11,5,0.4545454545454545,1,31.5,6.3,4,5,4,Home & Kitchen,UPI,High,Mid,0
O016416,C03259,P02144,2025-05-30 09:07:32.261306,5329.52,3.74,0.223,44,8,3,0.375,1,0.7,19.6,4,5,4,Footwear,UPI,Low,Luxury,0
O016417,C02501,P00780,2025-05-30 09:20:38.520963,6875.81,3.8,0.101,50,6,1,0.1666666666666666,1,7.6,13.0,2,5,4,Electronics,COD,Low,Luxury,1
O016418,C02592,P01594,2025-05-30 09:33:44.780619,152.22,3.37,0.2546,35,11,4,0.3636363636363636,3,17.4,17.9,3,5,4,Fashion,Credit Card,Medium,Budget,0
O016419,C01364,P01612,2025-05-30 09:46:51.040276,5060.01,4.46,0.2092,27,6,0,0.0,1,20.3,36.5,3,5,4,Footwear,COD,Medium,Luxury,0
O016420,C02671,P00104,2025-05-30 09:59:57.299932,2380.38,4.43,0.0889,55,6,0,0.0,1,24.0,17.7,3,5,4,Books,UPI,Medium,Premium,0
O016421,C02403,P01804,2025-05-30 10:13:03.559588,2045.16,4.43,0.2455,53,9,2,0.2222222222222222,1,7.4,9.7,1,5,4,Fashion,Debit Card,Low,Premium,0
O016422,C04777,P01165,2025-05-30 10:26:09.819245,261.17,4.35,0.0489,33,9,0,0.0,1,1.9,9.0,4,5,4,Sports,Credit Card,Low,Budget,0
O016423,C00732,P02120,2025-05-30 10:39:16.078901,905.87,4.08,0.0721,37,8,2,0.25,1,2.8,13.8,4,5,4,Sports,Credit Card,Low,Mid,0
O016424,C02031,P01694,2025-05-30 10:52:22.338558,1049.84,3.09,0.1019,44,13,3,0.2307692307692307,1,18.7,6.1,2,5,4,Sports,UPI,Medium,Mid,0
O016425,C04097,P00856,2025-05-30 11:05:28.598214,7466.46,3.27,0.2053,43,9,3,0.3333333333333333,1,6.6,22.6,3,5,4,Fashion,COD,Low,Luxury,0
O016426,C01724,P01102,2025-05-30 11:18:34.857871,1925.77,4.79,0.2966,52,12,0,0.0,1,2.1,29.6,4,5,4,Fashion,UPI,Low,Premium,0
O016427,C05050,P00831,2025-05-30 11:31:41.117527,486.4,4.44,0.1387,60,7,4,0.5714285714285714,1,5.4,5.8,2,5,4,Home & Kitchen,COD,Low,Budget,0
O016428,C01016,P02171,2025-05-30 11:44:47.377184,223.29,4.03,0.2155,57,11,0,0.0,1,28.0,4.9,3,5,4,Footwear,UPI,High,Budget,0
O016429,C05310,P02095,2025-05-30 11:57:53.636840,515.44,4.53,0.1615,39,4,2,0.5,1,9.8,6.2,2,5,4,Home & Kitchen,UPI,Low,Mid,0
O016430,C04608,P01897,2025-05-30 12:10:59.896497,3033.85,3.73,0.2924,40,8,1,0.125,1,41.7,11.6,3,5,4,Fashion,Wallet,Very High,Premium,0
O016431,C00185,P00477,2025-05-30 12:24:06.156153,2067.9,4.54,0.1707,41,7,2,0.2857142857142857,1,38.9,25.1,3,5,4,Fashion,UPI,High,Premium,0
O016432,C05100,P00083,2025-05-30 12:37:12.415810,1386.79,3.67,0.02,31,8,2,0.25,1,15.5,23.3,4,5,4,Books,COD,Medium,Mid,0
O016433,C06939,P00390,2025-05-30 12:50:18.675466,1737.55,3.65,0.0216,55,7,2,0.2857142857142857,1,13.2,21.8,2,5,4,Books,UPI,Medium,Premium,0
O016434,C05978,P00690,2025-05-30 13:03:24.935123,460.14,3.46,0.1474,25,12,3,0.25,1,26.6,13.1,3,5,4,Sports,COD,High,Budget,1
O016435,C00320,P01854,2025-05-30 13:16:31.194779,564.7,3.97,0.243,54,13,1,0.0769230769230769,1,17.1,6.1,3,5,4,Footwear,Credit Card,Medium,Mid,1
O016436,C00964,P00805,2025-05-30 13:29:37.454436,1136.58,3.42,0.052,28,8,2,0.25,2,19.8,7.4,2,5,4,Beauty,Wallet,Medium,Mid,0
O016437,C03907,P00258,2025-05-30 13:42:43.714092,1718.38,3.8,0.1276,51,12,1,0.0833333333333333,2,13.9,21.5,2,5,4,Home & Kitchen,Debit Card,Medium,Premium,0
O016438,C00329,P01589,2025-05-30 13:55:49.973749,374.69,3.57,0.2833,24,5,0,0.0,1,1.5,29.8,4,5,4,Fashion,Credit Card,Low,Budget,0
O016439,C04630,P01804,2025-05-30 14:08:56.233405,2045.16,4.43,0.2455,34,6,2,0.3333333333333333,1,25.2,15.3,3,5,4,Fashion,Credit Card,High,Premium,0
O016440,C05241,P01146,2025-05-30 14:22:02.493062,2612.8,4.32,0.2757,34,10,1,0.1,1,24.2,9.0,3,5,4,Footwear,UPI,Medium,Premium,1
O016441,C01261,P01989,2025-05-30 14:35:08.752718,2120.64,3.83,0.1326,30,5,0,0.0,1,27.4,25.8,2,5,4,Beauty,COD,High,Premium,0
O016442,C06671,P01247,2025-05-30 14:48:15.012375,727.46,4.06,0.1008,26,10,1,0.1,2,26.2,32.9,4,5,4,Books,Credit Card,High,Mid,0
O016443,C07945,P02224,2025-05-30 15:01:21.272031,1275.8,4.55,0.2364,64,12,1,0.0833333333333333,1,5.9,16.7,4,5,4,Fashion,Wallet,Low,Mid,0
O016444,C04022,P01782,2025-05-30 15:14:27.531688,1685.91,4.0,0.0491,20,5,0,0.0,1,25.9,3.5,2,5,4,Books,Credit Card,High,Premium,0
O016445,C06119,P01383,2025-05-30 15:27:33.791344,1277.22,4.63,0.1445,41,11,0,0.0,1,16.0,18.2,3,5,4,Home & Kitchen,UPI,Medium,Mid,0
O016446,C03312,P01719,2025-05-30 15:40:40.051001,2637.15,3.15,0.0782,36,2,0,0.0,1,26.9,2.7,3,5,4,Home & Kitchen,UPI,High,Premium,0
O016447,C01106,P01751,2025-05-30 15:53:46.310657,729.99,5.0,0.2388,26,10,1,0.1,1,9.3,11.6,2,5,4,Fashion,Debit Card,Low,Mid,0
O016448,C00964,P01962,2025-05-30 16:06:52.570314,984.44,3.74,0.227,28,8,2,0.25,1,36.4,13.9,2,5,4,Fashion,COD,High,Mid,0
O016449,C03993,P00099,2025-05-30 16:19:58.829970,634.28,3.69,0.1075,24,8,0,0.0,1,39.0,17.9,3,5,4,Electronics,UPI,High,Mid,0
O016450,C01519,P02282,2025-05-30 16:33:05.089627,1486.81,4.51,0.0718,41,10,7,0.7,1,10.2,12.5,4,5,4,Books,UPI,Medium,Mid,1
O016451,C06149,P02058,2025-05-30 16:46:11.349283,4269.83,3.81,0.1197,22,6,1,0.1666666666666666,1,19.1,4.2,3,5,4,Beauty,Debit Card,Medium,Premium,0
O016452,C06275,P02330,2025-05-30 16:59:17.608940,3174.69,3.35,0.2283,44,7,2,0.2857142857142857,1,21.1,22.5,3,5,4,Fashion,Credit Card,Medium,Premium,1
O016453,C04968,P02334,2025-05-30 17:12:23.868596,2318.53,3.37,0.2284,33,6,0,0.0,1,18.6,21.1,3,5,4,Fashion,Credit Card,Medium,Premium,1
O016454,C02256,P00100,2025-05-30 17:25:30.128253,623.16,4.23,0.0969,50,3,0,0.0,1,8.1,7.6,3,5,4,Home & Kitchen,Credit Card,Low,Mid,0
O016455,C02206,P01132,2025-05-30 17:38:36.387909,2019.59,4.45,0.2093,55,2,1,0.5,1,0.0,31.0,3,5,4,Fashion,Debit Card,Low,Premium,0
O016456,C06281,P01720,2025-05-30 17:51:42.647566,401.8,5.0,0.0778,18,7,4,0.5714285714285714,1,20.3,20.5,4,5,4,Sports,COD,Medium,Budget,0
O016457,C03774,P00066,2025-05-30 18:04:48.907222,30289.48,3.8,0.2319,23,9,5,0.5555555555555556,1,10.2,32.0,3,5,4,Fashion,UPI,Medium,Luxury,1
O016458,C03195,P01241,2025-05-30 18:17:55.166879,9108.81,2.91,0.2291,52,11,1,0.0909090909090909,1,22.1,7.5,2,5,4,Fashion,Wallet,Medium,Luxury,0
O016459,C01135,P02091,2025-05-30 18:31:01.426535,1441.81,3.56,0.1146,46,10,2,0.2,4,16.0,4.6,2,5,4,Sports,UPI,Medium,Mid,0
O016460,C07419,P01727,2025-05-30 18:44:07.686192,2124.2,4.43,0.0832,59,5,0,0.0,2,44.4,6.6,4,5,4,Books,UPI,Very High,Premium,0
O016461,C00725,P00590,2025-05-30 18:57:13.945848,837.4,4.69,0.1489,54,7,2,0.2857142857142857,1,16.2,5.6,3,5,4,Home & Kitchen,Debit Card,Medium,Mid,0
O016462,C04111,P01970,2025-05-30 19:10:20.205505,4037.08,3.54,0.02,18,6,0,0.0,1,34.4,18.3,3,5,4,Books,Debit Card,High,Premium,0
O016463,C01574,P00181,2025-05-30 19:23:26.465161,2147.47,3.97,0.0714,56,10,2,0.2,2,6.8,26.1,3,5,4,Beauty,UPI,Low,Premium,0
O016464,C01742,P02009,2025-05-30 19:36:32.724818,1160.59,3.94,0.1015,52,9,0,0.0,1,28.6,4.9,3,5,4,Home & Kitchen,Credit Card,High,Mid,0
O016465,C07321,P00524,2025-05-30 19:49:38.984474,1164.75,4.09,0.2512,28,8,1,0.125,1,20.0,7.4,4,5,4,Fashion,UPI,Medium,Mid,0
O016466,C00551,P01649,2025-05-30 20:02:45.244131,2523.75,4.77,0.123,55,8,0,0.0,1,16.5,23.9,3,5,4,Home & Kitchen,Debit Card,Medium,Premium,0
O016467,C05296,P01352,2025-05-30 20:15:51.503787,1069.07,4.3,0.1362,55,6,2,0.3333333333333333,1,12.2,7.2,4,5,4,Home & Kitchen,UPI,Medium,Mid,0
O016468,C05157,P01155,2025-05-30 20:28:57.763444,808.55,4.12,0.1907,61,7,2,0.2857142857142857,1,26.0,26.4,4,5,4,Home & Kitchen,COD,High,Mid,1
O016469,C01789,P01946,2025-05-30 20:42:04.023100,581.55,3.71,0.1353,40,9,6,0.6666666666666666,1,29.2,22.7,5,5,4,Fashion,Debit Card,High,Mid,0
O016470,C03423,P00841,2025-05-30 20:55:10.282757,929.36,4.07,0.1046,46,7,0,0.0,1,19.6,13.6,3,5,4,Beauty,Credit Card,Medium,Mid,0
O016471,C03251,P01833,2025-05-30 21:08:16.542413,2966.77,3.05,0.1365,33,7,3,0.4285714285714285,1,24.2,14.0,2,5,4,Home & Kitchen,COD,Medium,Premium,0
O016472,C05527,P00892,2025-05-30 21:21:22.802070,2283.49,4.01,0.058,45,8,0,0.0,1,29.4,14.0,3,5,4,Sports,Debit Card,High,Premium,0
O016473,C00738,P01131,2025-05-30 21:34:29.061726,1157.69,4.54,0.0853,33,13,2,0.1538461538461538,1,46.5,8.3,2,5,4,Beauty,UPI,Very High,Mid,1
O016474,C04771,P01147,2025-05-30 21:47:35.321383,240.36,4.95,0.0719,31,7,1,0.1428571428571428,1,41.9,18.5,1,5,4,Books,UPI,Very High,Budget,0
O016475,C01788,P01590,2025-05-30 22:00:41.581039,276.78,2.92,0.1026,22,8,2,0.25,1,10.9,22.1,3,5,4,Beauty,UPI,Medium,Budget,0
O016476,C03397,P01755,2025-05-30 22:13:47.840696,603.09,4.21,0.073,39,4,0,0.0,1,23.0,16.7,2,5,4,Books,Debit Card,Medium,Mid,0
O016477,C05037,P01458,2025-05-30 22:26:54.100352,4907.13,3.58,0.1006,60,6,0,0.0,1,24.9,6.0,2,5,4,Home & Kitchen,Wallet,Medium,Premium,0
O016478,C03148,P00022,2025-05-30 22:40:00.360009,575.18,3.71,0.1266,57,2,0,0.0,1,19.2,18.3,4,5,4,Electronics,Credit Card,Medium,Mid,0
O016479,C02478,P00529,2025-05-30 22:53:06.619665,7655.71,4.44,0.1073,26,11,2,0.1818181818181818,1,22.2,38.3,4,5,4,Home & Kitchen,Debit Card,Medium,Luxury,0
O016480,C00624,P00868,2025-05-30 23:06:12.879321,580.13,3.87,0.2599,37,7,2,0.2857142857142857,2,5.8,11.9,3,5,4,Fashion,Credit Card,Low,Mid,0
O016481,C04711,P00685,2025-05-30 23:19:19.138978,5219.62,4.79,0.1187,31,8,2,0.25,1,0.0,37.2,5,5,4,Books,UPI,Low,Luxury,0
