order_id,order_date,customer_id,product_id,category,product_price,product_rating,product_historical_return_rate,customer_age,customer_previous_orders,customer_previous_returns,customer_return_rate,quantity,discount_pct,payment_type,delivery_distance_km,expected_delivery_days,discount_bucket,price_bucket,order_month,order_day_of_week,returned
O015375,2025-05-20 21:45:55.958898,C05842,P00099,Electronics,634.28,3.69,0.1075,64,10,0,0.0,3,9.0,UPI,17.9,4,Low,Mid,5,1,0
O015376,2025-05-20 21:59:02.218555,C07501,P01395,Sports,2233.4,4.38,0.1322,58,5,1,0.2,1,7.8,Debit Card,22.2,3,Low,Premium,5,1,0
O015377,2025-05-20 22:12:08.478211,C05838,P00426,Home & Kitchen,2792.11,4.62,0.1044,19,7,3,0.4286,1,0.8,Credit Card,20.4,3,Low,Premium,5,1,0
O015378,2025-05-20 22:25:14.737868,C04276,P02117,Fashion,793.54,4.84,0.2499,54,8,5,0.625,1,29.0,UPI,5.0,2,High,Mid,5,1,1
O015379,2025-05-20 22:38:20.997524,C04415,P00119,Beauty,1698.69,3.27,0.1041,41,6,2,0.3333,1,26.9,Debit Card,23.5,3,High,Premium,5,1,1
O015380,2025-05-20 22:51:27.257181,C07407,P02412,Footwear,1557.92,4.04,0.1769,64,7,2,0.2857,1,3.4,Wallet,20.7,4,Low,Premium,5,1,0
O015381,2025-05-20 23:04:33.516837,C01801,P00167,Fashion,2706.68,4.21,0.3147,20,11,1,0.0909,1,5.1,UPI,5.1,4,Low,Premium,5,1,0
O015382,2025-05-20 23:17:39.776494,C00638,P00429,Books,2230.86,2.86,0.0734,31,6,1,0.1667,1,17.9,UPI,14.7,2,Medium,Premium,5,1,0
O015383,2025-05-20 23:30:46.036150,C05386,P01067,Fashion,157.78,4.17,0.2751,59,4,2,0.5,1,18.3,Debit Card,8.1,3,Medium,Budget,5,1,0
O015384,2025-05-20 23:43:52.295807,C03359,P00976,Fashion,3414.4,3.57,0.2194,26,7,0,0.0,1,0.0,Debit Card,2.7,3,Low,Premium,5,1,0
O015385,2025-05-20 23:56:58.555463,C01140,P01734,Fashion,1490.46,3.41,0.2835,43,9,2,0.2222,1,28.8,Wallet,7.4,3,High,Mid,5,1,0
O015386,2025-05-21 00:10:04.815120,C04011,P00036,Electronics,484.18,4.33,0.0848,34,5,2,0.4,1,31.5,UPI,12.9,3,High,Budget,5,2,0
O015387,2025-05-21 00:23:11.074776,C04578,P02431,Beauty,5436.55,4.1,0.1829,27,6,0,0.0,1,4.8,Credit Card,21.3,3,Low,Luxury,5,2,0
O015388,2025-05-21 00:36:17.334433,C00930,P01923,Fashion,3120.9,4.57,0.2969,45,11,0,0.0,1,33.4,UPI,9.4,3,High,Premium,5,2,0
O015389,2025-05-21 00:49:23.594089,C07432,P01111,Fashion,494.25,4.19,0.2744,57,3,0,0.0,2,16.8,COD,14.0,4,Medium,Budget,5,2,0
O015390,2025-05-21 01:02:29.853746,C02057,P02386,Electronics,225.97,4.26,0.1316,52,3,1,0.3333,1,14.9,Credit Card,18.2,3,Medium,Budget,5,2,0
O015391,2025-05-21 01:15:36.113402,C02495,P00857,Sports,368.69,4.56,0.0652,37,9,3,0.3333,1,18.7,Wallet,8.1,2,Medium,Budget,5,2,0
O015392,2025-05-21 01:28:42.373059,C02600,P00669,Beauty,1537.27,4.27,0.0371,36,8,0,0.0,2,14.5,UPI,11.2,2,Medium,Premium,5,2,0
O015393,2025-05-21 01:41:48.632715,C01251,P00030,Electronics,1620.23,3.43,0.0653,29,6,1,0.1667,1,28.0,UPI,4.5,2,High,Premium,5,2,0
O015394,2025-05-21 01:54:54.892372,C04893,P02096,Home & Kitchen,1367.04,3.72,0.1462,20,11,0,0.0,1,43.1,Credit Card,7.7,3,Very High,Mid,5,2,0
O015395,2025-05-21 02:08:01.152028,C05539,P00937,Home & Kitchen,500.72,4.83,0.1083,56,9,0,0.0,1,1.7,COD,22.3,3,Low,Mid,5,2,0
O015396,2025-05-21 02:21:07.411685,C02446,P02407,Sports,604.34,3.71,0.1273,60,16,3,0.1875,2,17.8,Credit Card,10.5,4,Medium,Mid,5,2,0
O015397,2025-05-21 02:34:13.671341,C07731,P01700,Fashion,1380.99,3.86,0.2241,44,8,2,0.25,3,4.1,Credit Card,27.1,3,Low,Mid,5,2,0
O015398,2025-05-21 02:47:19.930998,C05808,P01150,Beauty,591.37,4.15,0.0831,64,7,1,0.1429,2,4.6,UPI,27.2,4,Low,Mid,5,2,1
O015399,2025-05-21 03:00:26.190654,C03520,P01917,Home & Kitchen,1331.59,3.77,0.085,61,9,1,0.1111,1,8.0,UPI,4.6,3,Low,Mid,5,2,0
O015400,2025-05-21 03:13:32.450311,C00310,P00575,Books,866.74,3.48,0.0285,23,7,1,0.1429,1,14.1,COD,6.6,3,Medium,Mid,5,2,0
O015401,2025-05-21 03:26:38.709967,C07844,P01244,Fashion,2347.01,4.87,0.1981,58,7,2,0.2857,1,17.7,COD,12.1,3,Medium,Premium,5,2,0
O015402,2025-05-21 03:39:44.969624,C00186,P01751,Fashion,729.99,5.0,0.2388,38,7,0,0.0,3,13.7,UPI,19.9,3,Medium,Mid,5,2,1
O015403,2025-05-21 03:52:51.229280,C06151,P02060,Home & Kitchen,721.99,4.44,0.1063,18,11,3,0.2727,1,14.1,COD,21.2,4,Medium,Mid,5,2,0
O015404,2025-05-21 04:05:57.488937,C07378,P01096,Home & Kitchen,420.19,4.14,0.1561,46,8,3,0.375,1,1.2,COD,46.0,4,Low,Budget,5,2,0
O015405,2025-05-21 04:19:03.748593,C01811,P00139,Electronics,597.98,4.19,0.0867,29,6,3,0.5,1,21.7,Wallet,7.2,4,Medium,Mid,5,2,0
O015406,2025-05-21 04:32:10.008250,C02047,P02226,Footwear,641.69,3.74,0.2002,39,10,1,0.1,1,21.0,Credit Card,1.9,3,Medium,Mid,5,2,0
O015407,2025-05-21 04:45:16.267906,C06036,P00610,Footwear,955.44,4.13,0.1706,22,12,4,0.3333,2,21.8,UPI,13.2,2,Medium,Mid,5,2,1
O015408,2025-05-21 04:58:22.527563,C04428,P00892,Sports,2283.49,4.01,0.058,40,9,3,0.3333,3,11.0,Debit Card,46.6,4,Medium,Premium,5,2,0
O015409,2025-05-21 05:11:28.787219,C03999,P01021,Fashion,150.0,4.38,0.2533,52,6,1,0.1667,1,0.0,Credit Card,13.2,2,Low,Budget,5,2,0
O015410,2025-05-21 05:24:35.046876,C02378,P01187,Electronics,1355.17,3.62,0.1008,24,9,7,0.7778,1,13.9,Credit Card,20.2,4,Medium,Mid,5,2,0
O015411,2025-05-21 05:37:41.306532,C00357,P02247,Electronics,375.45,3.04,0.0984,25,9,2,0.2222,1,14.0,Credit Card,5.8,3,Medium,Budget,5,2,1
O015412,2025-05-21 05:50:47.566189,C02925,P01028,Footwear,1889.17,3.21,0.2,37,11,3,0.2727,2,0.0,Debit Card,13.6,3,Low,Premium,5,2,0
O015413,2025-05-21 06:03:53.825845,C02733,P01232,Books,584.64,4.28,0.0688,61,13,1,0.0769,2,5.7,Credit Card,9.4,2,Low,Mid,5,2,0
O015414,2025-05-21 06:17:00.085502,C07897,P02019,Books,4249.87,4.47,0.044,58,9,3,0.3333,1,37.2,UPI,17.9,2,High,Premium,5,2,0
O015415,2025-05-21 06:30:06.345158,C06924,P01521,Books,1902.02,3.5,0.02,55,4,2,0.5,1,20.9,Debit Card,3.3,2,Medium,Premium,5,2,0
O015416,2025-05-21 06:43:12.604815,C00460,P02071,Beauty,1666.98,3.68,0.1102,22,5,0,0.0,2,18.2,Credit Card,8.6,2,Medium,Premium,5,2,1
O015417,2025-05-21 06:56:18.864471,C01107,P01840,Sports,4128.45,4.26,0.088,29,11,0,0.0,1,13.7,COD,5.3,1,Medium,Premium,5,2,0
O015418,2025-05-21 07:09:25.124128,C03849,P01253,Books,800.49,4.65,0.0473,52,9,2,0.2222,1,1.1,Wallet,17.5,3,Low,Mid,5,2,1
O015419,2025-05-21 07:22:31.383784,C05882,P00494,Footwear,3452.04,3.36,0.2408,64,8,2,0.25,1,19.1,COD,12.6,2,Medium,Premium,5,2,0
O015420,2025-05-21 07:35:37.643441,C07054,P01185,Footwear,1980.92,4.36,0.1995,23,10,3,0.3,2,0.0,COD,30.8,3,Low,Premium,5,2,1
O015421,2025-05-21 07:48:43.903097,C06735,P02067,Beauty,850.02,3.72,0.02,33,10,1,0.1,2,28.6,Credit Card,4.9,3,High,Mid,5,2,1
O015422,2025-05-21 08:01:50.162754,C02620,P02338,Fashion,1590.73,3.65,0.1965,62,4,1,0.25,2,28.7,UPI,15.9,3,High,Premium,5,2,1
O015423,2025-05-21 08:14:56.422410,C03294,P00610,Footwear,955.44,4.13,0.1706,31,10,1,0.1,1,26.4,Debit Card,17.7,3,High,Mid,5,2,0
O015424,2025-05-21 08:28:02.682067,C07956,P00023,Home & Kitchen,740.28,4.29,0.0888,24,6,0,0.0,2,13.1,UPI,44.7,4,Medium,Mid,5,2,0
O015425,2025-05-21 08:41:08.941723,C02179,P00815,Fashion,4500.15,3.63,0.2368,47,6,1,0.1667,1,17.5,COD,10.1,3,Medium,Premium,5,2,1
O015426,2025-05-21 08:54:15.201380,C05218,P00930,Home & Kitchen,2493.57,3.48,0.0838,49,9,0,0.0,4,20.7,UPI,21.9,3,Medium,Premium,5,2,0
O015427,2025-05-21 09:07:21.461036,C07843,P02110,Books,365.82,4.39,0.088,58,7,2,0.2857,1,43.4,Credit Card,35.4,3,Very High,Budget,5,2,0
O015428,2025-05-21 09:20:27.720693,C02303,P01613,Fashion,1997.36,4.23,0.2182,44,8,0,0.0,1,17.7,COD,15.1,3,Medium,Premium,5,2,0
O015429,2025-05-21 09:33:33.980349,C00753,P02238,Fashion,1779.35,3.66,0.2028,22,11,2,0.1818,1,12.0,Debit Card,6.8,2,Medium,Premium,5,2,1
O015430,2025-05-21 09:46:40.240006,C06997,P01761,Home & Kitchen,4612.05,3.71,0.1235,33,10,1,0.1,1,14.5,Debit Card,33.6,3,Medium,Premium,5,2,0
O015431,2025-05-21 09:59:46.499662,C03501,P02105,Fashion,740.15,3.47,0.3021,20,9,0,0.0,1,22.0,Debit Card,16.6,4,Medium,Mid,5,2,0
O015432,2025-05-21 10:12:52.759318,C03170,P01746,Books,1947.43,4.93,0.0203,46,7,0,0.0,2,19.8,Wallet,2.9,2,Medium,Premium,5,2,0
O015433,2025-05-21 10:25:59.018975,C02182,P01144,Books,551.1,4.55,0.02,29,12,1,0.0833,1,14.5,UPI,14.6,2,Medium,Mid,5,2,0
O015434,2025-05-21 10:39:05.278631,C01665,P02430,Electronics,2102.74,3.0,0.0968,42,9,4,0.4444,3,41.0,COD,1.7,3,Very High,Premium,5,2,1
O015435,2025-05-21 10:52:11.538288,C00199,P00396,Home & Kitchen,1832.16,3.78,0.0612,33,9,0,0.0,3,10.7,COD,22.1,3,Medium,Premium,5,2,0
O015436,2025-05-21 11:05:17.797944,C04295,P01154,Sports,726.17,3.3,0.0683,61,9,1,0.1111,3,21.8,Debit Card,22.9,4,Medium,Mid,5,2,0
O015437,2025-05-21 11:18:24.057601,C03250,P02165,Beauty,630.08,3.38,0.1158,36,8,1,0.125,2,25.4,UPI,9.2,3,High,Mid,5,2,0
O015438,2025-05-21 11:31:30.317257,C02058,P01232,Books,584.64,4.28,0.0688,52,9,1,0.1111,1,20.7,Debit Card,25.3,4,Medium,Mid,5,2,0
O015439,2025-05-21 11:44:36.576914,C06161,P02280,Books,1865.3,3.04,0.02,29,8,2,0.25,1,19.7,Credit Card,23.5,2,Medium,Premium,5,2,0
O015440,2025-05-21 11:57:42.836570,C02095,P01440,Beauty,338.51,4.06,0.1164,25,7,2,0.2857,2,18.5,Wallet,16.2,4,Medium,Budget,5,2,1
O015441,2025-05-21 12:10:49.096227,C02559,P00769,Beauty,1107.72,3.9,0.1069,19,9,1,0.1111,1,25.0,COD,13.2,2,Medium,Mid,5,2,0
O015442,2025-05-21 12:23:55.355883,C04354,P00196,Footwear,708.75,4.28,0.2133,37,6,3,0.5,1,24.6,Credit Card,13.6,2,Medium,Mid,5,2,0
O015443,2025-05-21 12:37:01.615540,C01097,P00080,Electronics,430.94,3.7,0.0633,57,7,0,0.0,1,14.8,Debit Card,2.1,3,Medium,Budget,5,2,0
O015444,2025-05-21 12:50:07.875196,C00281,P00763,Books,320.82,3.53,0.0541,30,10,2,0.2,2,0.5,Credit Card,8.1,3,Low,Budget,5,2,0
O015445,2025-05-21 13:03:14.134853,C06584,P00685,Books,5219.62,4.79,0.1187,51,9,3,0.3333,1,7.0,COD,22.6,2,Low,Luxury,5,2,0
O015446,2025-05-21 13:16:20.394509,C05861,P02330,Fashion,3174.69,3.35,0.2283,42,8,6,0.75,1,32.5,Credit Card,18.6,3,High,Premium,5,2,0
O015447,2025-05-21 13:29:26.654166,C00675,P00894,Footwear,756.11,3.93,0.2027,47,6,3,0.5,3,37.5,COD,3.2,3,High,Mid,5,2,0
O015448,2025-05-21 13:42:32.913822,C03937,P00564,Sports,1464.31,5.0,0.0909,42,14,2,0.1429,1,4.1,UPI,6.5,3,Low,Mid,5,2,0
O015449,2025-05-21 13:55:39.173479,C00250,P00097,Beauty,865.67,3.71,0.0732,19,2,1,0.5,2,1.3,UPI,12.3,3,Low,Mid,5,2,0
O015450,2025-05-21 14:08:45.433135,C07036,P01202,Beauty,466.53,3.94,0.1218,26,4,1,0.25,2,28.3,Debit Card,8.7,3,High,Budget,5,2,0
O015451,2025-05-21 14:21:51.692792,C04327,P02459,Beauty,1364.22,4.32,0.1118,57,6,1,0.1667,1,12.0,UPI,18.0,4,Medium,Mid,5,2,0
O015452,2025-05-21 14:34:57.952448,C03200,P00987,Electronics,2671.52,4.44,0.163,30,9,3,0.3333,3,14.9,UPI,6.9,3,Medium,Premium,5,2,1
O015453,2025-05-21 14:48:04.212105,C03283,P00061,Beauty,10117.82,3.99,0.1294,63,10,3,0.3,1,0.0,UPI,20.7,2,Low,Luxury,5,2,0
O015454,2025-05-21 15:01:10.471761,C00598,P02038,Electronics,7702.99,4.87,0.0742,54,7,0,0.0,1,0.0,UPI,21.1,3,Low,Luxury,5,2,0
O015455,2025-05-21 15:14:16.731418,C06489,P01985,Footwear,845.09,4.82,0.21,24,7,1,0.1429,1,28.5,Credit Card,34.6,3,High,Mid,5,2,0
O015456,2025-05-21 15:27:22.991074,C07590,P00276,Books,1445.09,4.15,0.0218,44,6,1,0.1667,1,13.7,UPI,7.0,3,Medium,Mid,5,2,0
O015457,2025-05-21 15:40:29.250731,C03087,P00228,Electronics,1526.95,4.71,0.0991,26,6,3,0.5,1,26.9,Wallet,14.1,3,High,Premium,5,2,1
O015458,2025-05-21 15:53:35.510387,C02113,P00560,Home & Kitchen,5871.67,4.28,0.1237,60,10,3,0.3,1,30.5,COD,17.1,3,High,Luxury,5,2,0
O015459,2025-05-21 16:06:41.770044,C00650,P02332,Books,397.61,4.65,0.0463,57,4,0,0.0,1,10.6,Credit Card,27.3,4,Medium,Budget,5,2,0
O015460,2025-05-21 16:19:48.029700,C04308,P02470,Electronics,695.46,3.06,0.046,55,9,2,0.2222,1,10.2,Debit Card,1.0,3,Medium,Mid,5,2,0
O015461,2025-05-21 16:32:54.289357,C01299,P00959,Sports,488.3,3.8,0.0785,42,14,2,0.1429,1,14.6,COD,6.2,1,Medium,Budget,5,2,1
O015462,2025-05-21 16:46:00.549013,C07500,P01163,Sports,1304.22,3.03,0.109,27,10,0,0.0,1,27.3,COD,7.1,2,High,Mid,5,2,0
O015463,2025-05-21 16:59:06.808670,C04285,P02452,Fashion,713.81,4.74,0.2868,23,7,0,0.0,1,7.9,Debit Card,10.1,3,Low,Mid,5,2,0
O015464,2025-05-21 17:12:13.068326,C04566,P01475,Home & Kitchen,1214.73,3.15,0.1547,33,5,0,0.0,1,2.1,Credit Card,17.1,2,Low,Mid,5,2,0
O015465,2025-05-21 17:25:19.327983,C01993,P00236,Footwear,333.64,4.3,0.2386,31,4,0,0.0,1,18.2,UPI,21.5,2,Medium,Budget,5,2,0
O015466,2025-05-21 17:38:25.587639,C00229,P00332,Books,902.39,3.89,0.0513,43,13,2,0.1538,1,34.6,COD,15.2,4,High,Mid,5,2,0
O015467,2025-05-21 17:51:31.847296,C02877,P00279,Books,352.75,4.43,0.0618,49,3,1,0.3333,1,41.8,COD,14.4,3,Very High,Budget,5,2,1
O015468,2025-05-21 18:04:38.106952,C07550,P00184,Footwear,1012.35,4.43,0.224,55,5,0,0.0,1,22.3,UPI,26.7,3,Medium,Mid,5,2,0
O015469,2025-05-21 18:17:44.366609,C01474,P01779,Home & Kitchen,2938.04,4.18,0.1733,27,6,1,0.1667,2,0.0,UPI,15.7,2,Low,Premium,5,2,0
O015470,2025-05-21 18:30:50.626265,C03677,P01694,Sports,1049.84,3.09,0.1019,35,8,0,0.0,1,15.3,Credit Card,3.9,2,Medium,Mid,5,2,0
O015471,2025-05-21 18:43:56.885922,C05787,P02189,Electronics,282.27,4.02,0.1211,48,6,1,0.1667,1,22.3,Credit Card,15.4,3,Medium,Budget,5,2,0
O015472,2025-05-21 18:57:03.145578,C05930,P00736,Fashion,630.39,4.03,0.2387,30,7,0,0.0,1,6.1,Wallet,8.5,3,Low,Mid,5,2,0
O015473,2025-05-21 19:10:09.405235,C06378,P01354,Home & Kitchen,584.62,4.08,0.1072,24,8,0,0.0,3,30.0,Debit Card,16.1,3,High,Mid,5,2,0
O015474,2025-05-21 19:23:15.664891,C03162,P01039,Fashion,2585.1,4.72,0.2807,59,8,2,0.25,1,5.9,COD,12.1,3,Low,Premium,5,2,1
O015475,2025-05-21 19:36:21.924548,C01670,P01147,Books,240.36,4.95,0.0719,52,8,5,0.625,2,19.9,Credit Card,35.4,3,Medium,Budget,5,2,0
O015476,2025-05-21 19:49:28.184204,C04122,P00664,Sports,1515.96,3.39,0.1276,62,3,0,0.0,1,29.2,Credit Card,1.2,4,High,Premium,5,2,0
O015477,2025-05-21 20:02:34.443861,C04946,P00840,Fashion,427.36,3.87,0.2401,51,9,1,0.1111,2,15.0,COD,6.0,3,Medium,Budget,5,2,1
O015478,2025-05-21 20:15:40.703517,C07196,P00254,Footwear,451.52,4.45,0.2107,59,6,3,0.5,1,5.7,Credit Card,4.0,3,Low,Budget,5,2,0
O015479,2025-05-21 20:28:46.963174,C01087,P00410,Footwear,1524.14,3.88,0.2532,55,4,3,0.75,1,27.6,UPI,11.2,3,High,Premium,5,2,0
O015480,2025-05-21 20:41:53.222830,C01534,P01138,Electronics,2558.87,4.37,0.076,26,8,0,0.0,1,17.2,COD,17.3,4,Medium,Premium,5,2,0
O015481,2025-05-21 20:54:59.482487,C02968,P01893,Sports,786.71,3.75,0.1077,28,6,2,0.3333,1,22.5,Debit Card,6.2,3,Medium,Mid,5,2,0
O015482,2025-05-21 21:08:05.742143,C04855,P02041,Fashion,3084.84,4.37,0.2624,20,4,0,0.0,1,11.7,Debit Card,23.9,3,Medium,Premium,5,2,0
O015483,2025-05-21 21:21:12.001800,C04092,P01311,Footwear,890.91,4.3,0.1819,19,10,5,0.5,1,0.0,COD,31.2,3,Low,Mid,5,2,0
O015484,2025-05-21 21:34:18.261456,C01517,P02298,Fashion,280.27,4.03,0.1983,40,9,6,0.6667,2,18.6,Debit Card,10.6,2,Medium,Budget,5,2,0
O015485,2025-05-21 21:47:24.521113,C00334,P01200,Fashion,3792.88,3.04,0.1453,57,8,4,0.5,1,16.7,UPI,10.5,2,Medium,Premium,5,2,1
O015486,2025-05-21 22:00:30.780769,C04293,P01078,Fashion,1273.8,4.01,0.243,41,9,0,0.0,2,0.0,UPI,10.7,3,Low,Mid,5,2,0
O015487,2025-05-21 22:13:37.040426,C01954,P01548,Home & Kitchen,3714.57,3.63,0.0978,39,6,0,0.0,1,37.9,Wallet,27.1,3,High,Premium,5,2,0
O015488,2025-05-21 22:26:43.300082,C04084,P00621,Fashion,296.84,4.18,0.2561,55,8,2,0.25,1,26.2,Debit Card,19.0,3,High,Budget,5,2,1
O015489,2025-05-21 22:39:49.559738,C00152,P00407,Home & Kitchen,546.19,3.61,0.1507,31,5,1,0.2,3,7.6,Credit Card,5.0,3,Low,Mid,5,2,1
O015490,2025-05-21 22:52:55.819395,C04103,P02376,Electronics,1643.43,4.76,0.0897,26,7,0,0.0,1,30.7,COD,9.8,3,High,Premium,5,2,0
O015491,2025-05-21 23:06:02.079051,C01785,P02434,Home & Kitchen,1312.1,3.12,0.1422,52,9,7,0.7778,2,0.0,COD,7.3,4,Low,Mid,5,2,0
O015492,2025-05-21 23:19:08.338708,C02163,P01397,Fashion,736.04,4.72,0.2789,36,11,2,0.1818,1,30.2,UPI,37.5,3,High,Mid,5,2,0
O015493,2025-05-21 23:32:14.598364,C04330,P00473,Electronics,3055.21,4.6,0.1219,59,10,1,0.1,1,11.9,UPI,20.7,4,Medium,Premium,5,2,0
O015494,2025-05-21 23:45:20.858021,C03192,P01726,Sports,728.5,3.73,0.1537,50,11,6,0.5455,2,8.4,Wallet,3.3,2,Low,Mid,5,2,0
O015495,2025-05-21 23:58:27.117677,C05687,P01812,Home & Kitchen,825.95,4.5,0.2444,53,4,0,0.0,2,11.5,Credit Card,21.1,4,Medium,Mid,5,2,0
O015496,2025-05-22 00:11:33.377334,C04995,P02145,Sports,1037.94,4.23,0.1443,48,8,0,0.0,1,9.6,UPI,22.9,3,Low,Mid,5,3,0
O015497,2025-05-22 00:24:39.636990,C07642,P00063,Sports,1245.44,4.67,0.0951,54,7,5,0.7143,1,23.6,UPI,9.1,3,Medium,Mid,5,3,0
O015498,2025-05-22 00:37:45.896647,C07669,P01493,Electronics,580.0,4.05,0.1102,31,13,0,0.0,2,24.5,UPI,5.0,2,Medium,Mid,5,3,0
O015499,2025-05-22 00:50:52.156303,C06737,P01413,Beauty,676.64,4.04,0.083,36,10,0,0.0,1,0.0,UPI,26.6,4,Low,Mid,5,3,0
O015500,2025-05-22 01:03:58.415960,C04564,P02497,Books,950.98,4.39,0.02,26,10,4,0.4,1,19.6,COD,18.9,3,Medium,Mid,5,3,0
O015501,2025-05-22 01:17:04.675616,C00417,P02080,Electronics,3652.06,3.6,0.0775,63,11,0,0.0,1,15.0,UPI,64.0,4,Medium,Premium,5,3,0
O015502,2025-05-22 01:30:10.935273,C00123,P00363,Fashion,1998.84,3.59,0.2286,48,7,0,0.0,1,27.5,COD,9.6,3,High,Premium,5,3,1
O015503,2025-05-22 01:43:17.194929,C01342,P01564,Footwear,2915.61,4.31,0.2045,24,16,7,0.4375,1,9.4,COD,17.2,3,Low,Premium,5,3,1
O015504,2025-05-22 01:56:23.454586,C00531,P02395,Electronics,778.38,4.14,0.0646,46,5,0,0.0,2,8.4,UPI,28.2,3,Low,Mid,5,3,0
O015505,2025-05-22 02:09:29.714242,C05529,P01599,Fashion,2122.08,4.08,0.233,19,7,3,0.4286,1,22.5,Credit Card,7.4,4,Medium,Premium,5,3,0
O015506,2025-05-22 02:22:35.973899,C06275,P00184,Footwear,1012.35,4.43,0.224,44,7,2,0.2857,1,7.4,UPI,12.7,2,Low,Mid,5,3,0
O015507,2025-05-22 02:35:42.233555,C07752,P02251,Electronics,901.82,3.79,0.1679,37,8,1,0.125,1,29.3,Wallet,6.5,1,High,Mid,5,3,0
O015508,2025-05-22 02:48:48.493212,C00909,P02078,Books,955.91,4.27,0.0901,35,8,1,0.125,1,6.8,COD,11.1,3,Low,Mid,5,3,0
O015509,2025-05-22 03:01:54.752868,C05289,P01235,Sports,3006.41,4.56,0.1179,30,10,0,0.0,1,13.2,Debit Card,8.4,4,Medium,Premium,5,3,0
O015510,2025-05-22 03:15:01.012525,C01486,P00325,Electronics,402.2,3.4,0.16,58,6,1,0.1667,1,35.7,Debit Card,11.7,4,High,Budget,5,3,0
O015511,2025-05-22 03:28:07.272181,C03385,P01808,Books,984.05,4.4,0.0631,55,13,1,0.0769,2,7.3,Debit Card,34.1,4,Low,Mid,5,3,0
O015512,2025-05-22 03:41:13.531838,C04255,P01884,Fashion,826.38,4.59,0.2704,34,6,1,0.1667,2,23.1,UPI,16.4,3,Medium,Mid,5,3,1
O015513,2025-05-22 03:54:19.791494,C06105,P02256,Fashion,722.43,4.05,0.1866,56,7,2,0.2857,1,22.8,Credit Card,5.5,3,Medium,Mid,5,3,0
O015514,2025-05-22 04:07:26.051151,C07118,P02279,Home & Kitchen,1720.83,3.27,0.1472,47,7,0,0.0,1,22.9,Credit Card,36.9,4,Medium,Premium,5,3,1
O015515,2025-05-22 04:20:32.310807,C03034,P01626,Books,1186.16,4.03,0.0945,23,10,1,0.1,1,12.2,UPI,19.1,3,Medium,Mid,5,3,0
O015516,2025-05-22 04:33:38.570464,C04525,P00750,Sports,1002.92,4.19,0.111,55,10,1,0.1,2,39.5,UPI,29.9,3,High,Mid,5,3,0
O015517,2025-05-22 04:46:44.830120,C07641,P00428,Beauty,1277.99,4.18,0.1122,47,7,1,0.1429,3,23.4,UPI,37.4,4,Medium,Mid,5,3,0
O015518,2025-05-22 04:59:51.089777,C02686,P01740,Fashion,943.58,4.36,0.2247,40,10,3,0.3,2,9.9,Credit Card,41.5,3,Low,Mid,5,3,0
O015519,2025-05-22 05:12:57.349433,C04397,P00544,Fashion,2148.8,4.35,0.2396,31,4,0,0.0,2,8.0,Debit Card,14.3,2,Low,Premium,5,3,0
O015520,2025-05-22 05:26:03.609090,C04996,P01156,Books,983.43,4.23,0.02,27,4,1,0.25,1,6.7,Credit Card,22.3,3,Low,Mid,5,3,0
O015521,2025-05-22 05:39:09.868746,C02873,P00289,Books,590.46,4.53,0.0915,56,8,1,0.125,1,24.7,Credit Card,4.2,3,Medium,Mid,5,3,0
O015522,2025-05-22 05:52:16.128403,C07460,P02260,Footwear,1961.87,4.21,0.2597,53,9,1,0.1111,1,25.6,UPI,19.6,4,High,Premium,5,3,0
O015523,2025-05-22 06:05:22.388059,C01227,P01648,Beauty,2075.69,3.63,0.1323,23,4,0,0.0,1,16.8,UPI,4.8,3,Medium,Premium,5,3,0
O015524,2025-05-22 06:18:28.647716,C07304,P01407,Beauty,1706.16,4.03,0.0633,27,5,1,0.2,1,11.8,Credit Card,18.0,4,Medium,Premium,5,3,0
O015525,2025-05-22 06:31:34.907372,C01642,P00496,Beauty,1675.34,4.21,0.02,20,5,0,0.0,1,0.0,UPI,7.8,2,Low,Premium,5,3,0
O015526,2025-05-22 06:44:41.167029,C06763,P01179,Fashion,1484.42,2.71,0.1718,24,9,1,0.1111,1,3.0,Debit Card,18.1,2,Low,Mid,5,3,0
O015527,2025-05-22 06:57:47.426685,C04476,P00883,Footwear,2099.29,4.12,0.1521,33,12,0,0.0,1,35.6,Debit Card,17.8,3,High,Premium,5,3,0
O015528,2025-05-22 07:10:53.686342,C07262,P01451,Electronics,1080.7,4.36,0.1429,23,8,3,0.375,1,18.1,Credit Card,10.0,2,Medium,Mid,5,3,1
O015529,2025-05-22 07:23:59.945998,C06990,P00790,Sports,344.75,3.6,0.1246,24,7,1,0.1429,1,5.8,Credit Card,27.7,2,Low,Budget,5,3,0
O015530,2025-05-22 07:37:06.205655,C05796,P00411,Books,636.21,4.26,0.0829,27,7,1,0.1429,2,18.8,COD,8.7,3,Medium,Mid,5,3,0
O015531,2025-05-22 07:50:12.465311,C07686,P00331,Fashion,729.71,4.46,0.2817,48,6,2,0.3333,2,23.1,COD,21.6,3,Medium,Mid,5,3,0
O015532,2025-05-22 08:03:18.724968,C03926,P01221,Beauty,6837.89,3.7,0.053,44,5,1,0.2,3,6.3,COD,25.0,4,Low,Luxury,5,3,0
O015533,2025-05-22 08:16:24.984624,C00660,P01847,Footwear,1231.79,4.18,0.1809,31,7,2,0.2857,1,22.9,COD,16.3,2,Medium,Mid,5,3,1
